time	magn	lat	long	altGPS	sat	fix	alt	vsi	pitch	roll
07:13:51.238386	636	59.864625	30.343306	3.88	0	3	13.12	0.03	-3.00	-2.00
07:13:51.239232	634	59.864625	30.343306	3.88	0	3	13.12	0.03	-3.00	-2.00
07:13:51.254752	633	59.864625	30.343306	3.88	0	3	13.12	0.05	-3.00	-2.00
07:13:51.271161	634	59.864625	30.343306	3.88	0	3	13.07	0.06	-3.00	-2.00
07:13:51.272778	636	59.864625	30.343306	3.88	0	3	13.14	0.07	-3.00	-2.00
07:13:51.286181	634	59.864625	30.343306	3.88	0	3	13.14	0.08	-3.00	-2.00
07:13:51.286801	636	59.864625	30.343306	3.88	0	3	13.14	0.08	-3.00	-2.00
07:13:51.302632	635	59.864625	30.343306	3.88	0	3	13.13	0.10	-4.00	-2.00
07:13:51.319002	637	59.864625	30.343306	3.88	0	3	13.09	0.11	-4.00	-2.00
07:13:51.320210	634	59.864625	30.343306	3.88	0	3	13.09	0.11	-4.00	-2.00
07:13:51.334177	636	59.864625	30.343306	3.88	0	3	13.11	0.11	-4.00	-2.00
07:13:51.350555	634	59.864625	30.343306	3.88	0	3	13.03	0.12	-4.00	-2.00
07:13:51.351643	636	59.864625	30.343306	3.88	0	3	13.03	0.12	-4.00	-2.00
07:13:51.366798	634	59.864625	30.343311	3.84	0	3	13.05	0.12	-4.00	-2.00
07:13:51.367753	635	59.864625	30.343311	3.84	0	3	13.05	0.12	-4.00	-2.00
07:13:51.383194	632	59.864625	30.343311	3.84	0	3	13.01	0.11	-4.00	-2.00
07:13:51.398419	633	59.864625	30.343311	3.84	0	3	12.94	0.11	-4.00	-2.00
07:13:51.399678	631	59.864625	30.343311	3.84	0	3	12.94	0.11	-4.00	-2.00
07:13:51.414713	633	59.864625	30.343311	3.84	0	3	12.94	0.11	-4.00	-2.00
07:13:51.416858	630	59.864625	30.343311	3.84	0	3	12.94	0.11	-4.00	-2.00
07:13:51.431181	633	59.864625	30.343311	3.84	0	3	12.87	0.10	-4.00	-2.00
07:13:51.446188	630	59.864625	30.343311	3.84	0	3	12.88	0.08	-4.00	-2.00
07:13:51.447516	634	59.864625	30.343311	3.84	0	3	12.88	0.08	-4.00	-2.00
07:13:51.462654	630	59.864625	30.343311	3.84	0	3	12.82	0.06	-4.00	-2.00
07:13:51.463924	633	59.864625	30.343311	3.84	0	3	12.82	0.06	-4.00	-2.00
07:13:51.478970	631	59.864625	30.343311	3.84	0	3	12.79	0.04	-4.00	-2.00
07:13:51.494301	634	59.864625	30.343311	3.84	0	3	12.70	0.01	-4.00	-2.00
07:13:51.496716	632	59.864625	30.343311	3.84	0	3	12.70	0.01	-4.00	-2.00
07:13:51.510692	634	59.864625	30.343311	3.84	0	3	12.65	0.00	-4.00	-2.00
07:13:51.526881	632	59.864625	30.343311	3.84	0	3	12.70	-0.02	-4.00	-2.00
07:13:51.528637	633	59.864625	30.343311	3.84	0	3	12.70	-0.02	-4.00	-2.00
07:13:51.543391	630	59.864625	30.343311	3.84	0	3	12.66	-0.04	-4.00	-2.00
07:13:51.545147	633	59.864625	30.343311	3.84	0	3	12.66	-0.04	-4.00	-2.00
07:13:51.558513	630	59.864625	30.343311	3.84	0	3	12.68	-0.05	-4.00	-2.00
07:13:51.574969	632	59.864625	30.343311	3.84	0	3	12.71	-0.06	-4.00	-2.00
07:13:51.576742	630	59.864625	30.343311	3.84	0	3	12.71	-0.06	-4.00	-2.00
07:13:51.591143	632	59.864625	30.343311	3.84	0	3	12.71	-0.06	-4.00	-2.00
07:13:51.592854	630	59.864625	30.343311	3.84	0	3	12.67	-0.07	-4.00	-2.00
07:13:51.606185	631	59.864625	30.343317	3.74	0	3	12.60	-0.07	-4.00	-2.00
07:13:51.622638	630	59.864625	30.343317	3.74	0	3	12.58	-0.07	-4.00	-2.00
07:13:51.624007	632	59.864625	30.343317	3.74	0	3	12.58	-0.07	-4.00	-2.00
07:13:51.639006	630	59.864625	30.343317	3.74	0	3	12.68	-0.07	-4.00	-2.00
07:13:51.654165	632	59.864625	30.343317	3.74	0	3	12.63	-0.06	-4.00	-2.00
07:13:51.655309	630	59.864625	30.343317	3.74	0	3	12.63	-0.06	-4.00	-2.00
07:13:51.670540	630	59.864625	30.343317	3.74	0	3	12.69	-0.06	-4.00	-2.00
07:13:51.672222	630	59.864625	30.343317	3.74	0	3	12.74	-0.06	-4.00	-2.00
07:13:51.686798	630	59.864625	30.343317	3.74	0	3	12.74	-0.05	-4.00	-2.00
07:13:51.703164	630	59.864625	30.343317	3.74	0	3	12.83	-0.08	-4.00	-2.00
07:13:51.704469	630	59.864625	30.343317	3.74	0	3	12.83	-0.08	-4.00	-2.00
07:13:51.718404	630	59.864625	30.343317	3.74	0	3	12.94	-0.07	-4.00	-2.00
07:13:51.719756	630	59.864625	30.343317	3.74	0	3	12.94	-0.07	-4.00	-2.00
07:13:51.734774	630	59.864625	30.343317	3.74	0	3	12.95	-0.05	-4.00	-2.00
07:13:51.751182	629	59.864625	30.343317	3.74	0	3	12.85	-0.04	-3.00	-2.00
07:13:51.752929	627	59.864625	30.343317	3.74	0	3	12.91	-0.03	-3.00	-2.00
07:13:51.766173	627	59.864625	30.343317	3.74	0	3	12.98	-0.03	-3.00	-2.00
07:13:51.782639	629	59.864625	30.343317	3.74	0	3	13.02	-0.00	-3.00	-1.00
07:13:51.783932	627	59.864625	30.343317	3.74	0	3	13.02	-0.00	-3.00	-1.00
07:13:51.799023	629	59.864625	30.343317	3.74	0	3	13.01	0.01	-3.00	-1.00
07:13:51.799855	627	59.864625	30.343317	3.74	0	3	13.01	0.01	-3.00	-1.00
07:13:51.814172	627	59.864625	30.343317	3.74	0	3	13.04	0.03	-3.00	-1.00
07:13:51.830527	626	59.864625	30.343317	3.74	0	3	13.08	0.05	-3.00	-1.00
07:13:51.832062	626	59.864625	30.343317	3.74	0	3	13.08	0.05	-3.00	-1.00
07:13:51.846793	624	59.864625	30.343317	3.74	0	3	13.13	0.07	-4.00	-2.00
07:13:51.848049	623	59.864625	30.343317	3.74	0	3	13.13	0.07	-4.00	-2.00
07:13:51.863163	621	59.864625	30.343324	3.65	0	3	13.21	0.08	-4.00	-2.00
07:13:51.878377	621	59.864625	30.343324	3.65	0	3	13.18	0.09	-4.00	-2.00
07:13:51.879722	620	59.864625	30.343324	3.65	0	3	13.18	0.09	-4.00	-2.00
07:13:51.894734	622	59.864625	30.343324	3.65	0	3	13.21	0.09	-4.00	-2.00
07:13:51.911130	622	59.864625	30.343324	3.65	0	3	13.27	0.09	-4.00	-2.00
07:13:51.912537	625	59.864625	30.343324	3.65	0	3	13.18	0.09	-4.00	-2.00
07:13:51.926172	624	59.864625	30.343324	3.65	0	3	13.18	0.09	-4.00	-2.00
07:13:51.927434	626	59.864625	30.343324	3.65	0	3	13.18	0.09	-4.00	-2.00
07:13:51.942629	623	59.864625	30.343324	3.65	0	3	13.16	0.08	-4.00	-2.00
07:13:51.958960	623	59.864625	30.343324	3.65	0	3	13.16	0.06	-4.00	-2.00
07:13:51.960250	620	59.864625	30.343324	3.65	0	3	13.16	0.06	-4.00	-2.00
07:13:51.974159	619	59.864625	30.343324	3.65	0	3	13.14	0.05	-4.00	-2.00
07:13:51.975488	616	59.864625	30.343324	3.65	0	3	13.14	0.05	-4.00	-2.00
07:13:51.990533	618	59.864625	30.343324	3.65	0	3	13.07	0.04	-4.00	-2.00
07:13:52.006803	616	59.864625	30.343324	3.65	0	3	13.20	0.02	-5.00	-2.00
07:13:52.007841	621	59.864625	30.343324	3.65	0	3	13.20	0.02	-5.00	-2.00
07:13:52.023163	619	59.864625	30.343324	3.65	0	3	13.25	0.00	-5.00	-2.00
07:13:52.038402	622	59.864625	30.343324	3.65	0	3	13.34	-0.01	-5.00	-2.00
07:13:52.039658	621	59.864625	30.343324	3.65	0	3	13.34	-0.01	-5.00	-2.00
07:13:52.054708	623	59.864625	30.343324	3.65	0	3	13.27	-0.03	-5.00	-2.00
07:13:52.055934	621	59.864625	30.343324	3.65	0	3	13.27	-0.03	-5.00	-2.00
07:13:52.071151	622	59.864625	30.343324	3.65	0	3	13.25	-0.05	-5.00	-2.00
07:13:52.086177	618	59.864625	30.343324	3.65	0	3	13.16	-0.07	-5.00	-2.00
07:13:52.087507	620	59.864625	30.343324	3.65	0	3	13.16	-0.07	-5.00	-2.00
07:13:52.102628	617	59.864625	30.343329	3.58	0	3	13.17	-0.09	-5.00	-2.00
07:13:52.103895	619	59.864625	30.343329	3.58	0	3	13.17	-0.09	-5.00	-2.00
07:13:52.119003	618	59.864625	30.343329	3.58	0	3	13.07	-0.09	-5.00	-2.00
07:13:52.134155	620	59.864625	30.343329	3.58	0	3	13.12	-0.11	-5.00	-2.00
07:13:52.135134	619	59.864625	30.343329	3.58	0	3	13.12	-0.11	-5.00	-2.00
07:13:52.150509	622	59.864625	30.343329	3.58	0	3	13.06	-0.11	-5.00	-2.00
07:13:52.152095	622	59.864625	30.343329	3.58	0	3	13.06	-0.11	-5.00	-2.00
07:13:52.166803	623	59.864625	30.343329	3.58	0	3	13.11	-0.12	-5.00	-2.00
07:13:52.183182	621	59.864625	30.343329	3.58	0	3	13.10	-0.13	-4.00	-2.00
07:13:52.183915	621	59.864625	30.343329	3.58	0	3	13.10	-0.13	-4.00	-2.00
07:13:52.198408	620	59.864625	30.343329	3.58	0	3	13.16	-0.07	-4.00	-2.00
07:13:52.214779	621	59.864625	30.343329	3.58	0	3	13.05	-0.06	-4.00	-2.00
07:13:52.216416	619	59.864625	30.343329	3.58	0	3	13.05	-0.06	-4.00	-2.00
07:13:52.231121	619	59.864625	30.343329	3.58	0	3	13.05	-0.05	-4.00	-2.00
07:13:52.232753	618	59.864625	30.343329	3.58	0	3	13.02	-0.04	-4.00	-2.00
07:13:52.246169	620	59.864625	30.343329	3.58	0	3	13.02	-0.03	-4.00	-2.00
07:13:52.262657	620	59.864625	30.343329	3.58	0	3	13.00	-0.01	-4.00	-2.00
07:13:52.263649	621	59.864625	30.343329	3.58	0	3	13.00	-0.01	-4.00	-2.00
07:13:52.279002	620	59.864625	30.343329	3.58	0	3	13.09	0.01	-4.00	-2.00
07:13:52.280220	621	59.864625	30.343329	3.58	0	3	13.09	0.01	-4.00	-2.00
07:13:52.294318	621	59.864625	30.343329	3.58	0	3	13.02	0.03	-4.00	-2.00
07:13:52.310656	620	59.864625	30.343329	3.58	0	3	13.09	0.04	-4.00	-2.00
07:13:52.313109	620	59.864625	30.343329	3.58	0	3	13.07	0.05	-4.00	-2.00
07:13:52.326898	619	59.864625	30.343329	3.58	0	3	13.16	0.06	-4.00	-2.00
07:13:52.343456	618	59.864625	30.343329	3.58	0	3	13.19	0.08	-4.00	-2.00
07:13:52.345283	618	59.864625	30.343329	3.58	0	3	13.19	0.08	-4.00	-2.00
07:13:52.358517	618	59.864625	30.343335	3.57	0	3	13.25	0.09	-4.00	-2.00
07:13:52.360155	618	59.864625	30.343335	3.57	0	3	13.25	0.09	-4.00	-2.00
07:13:52.374912	618	59.864625	30.343335	3.57	0	3	13.26	0.11	-4.00	-2.00
07:13:52.391374	618	59.864625	30.343335	3.57	0	3	13.25	0.11	-4.00	-2.00
07:13:52.393102	618	59.864625	30.343335	3.57	0	3	13.24	0.12	-4.00	-2.00
07:13:52.406166	618	59.864625	30.343335	3.57	0	3	13.24	0.13	-5.00	-2.00
07:13:52.407494	620	59.864625	30.343335	3.57	0	3	13.24	0.13	-5.00	-2.00
07:13:52.422665	620	59.864625	30.343335	3.57	0	3	13.18	0.14	-5.00	-3.00
07:13:52.439000	622	59.864625	30.343335	3.57	0	3	13.21	0.14	-5.00	-3.00
07:13:52.440230	620	59.864625	30.343335	3.57	0	3	13.21	0.14	-5.00	-3.00
07:13:52.454167	622	59.864625	30.343335	3.57	0	3	13.28	0.14	-5.00	-3.00
07:13:52.470544	619	59.864625	30.343335	3.57	0	3	13.30	0.14	-5.00	-3.00
07:13:52.472204	620	59.864625	30.343335	3.57	0	3	13.24	0.14	-5.00	-3.00
07:13:52.486802	618	59.864625	30.343335	3.57	0	3	13.22	0.13	-5.00	-3.00
07:13:52.488071	619	59.864625	30.343335	3.57	0	3	13.22	0.13	-5.00	-3.00
07:13:52.503173	617	59.864625	30.343335	3.57	0	3	13.19	0.12	-5.00	-3.00
07:13:52.518406	618	59.864625	30.343335	3.57	0	3	13.22	0.12	-5.00	-3.00
07:13:52.519668	617	59.864625	30.343335	3.57	0	3	13.22	0.12	-5.00	-3.00
07:13:52.534780	618	59.864625	30.343335	3.57	0	3	13.16	0.10	-5.00	-3.00
07:13:52.536883	617	59.864625	30.343335	3.57	0	3	13.16	0.10	-5.00	-3.00
07:13:52.551144	619	59.864625	30.343335	3.57	0	3	13.07	0.09	-5.00	-3.00
07:13:52.566184	618	59.864625	30.343335	3.57	0	3	13.01	0.06	-5.00	-3.00
07:13:52.567498	621	59.864625	30.343335	3.57	0	3	13.01	0.06	-5.00	-3.00
07:13:52.582649	619	59.864625	30.343335	3.57	0	3	13.00	0.04	-4.00	-3.00
07:13:52.599101	621	59.864625	30.343335	3.57	0	3	12.97	0.03	-4.00	-3.00
07:13:52.600197	619	59.864625	30.343335	3.57	0	3	12.97	0.03	-4.00	-3.00
07:13:52.614156	621	59.864625	30.343341	3.50	0	3	13.09	0.00	-4.00	-3.00
07:13:52.616281	619	59.864625	30.343341	3.50	0	3	13.09	0.00	-4.00	-3.00
07:13:52.630528	621	59.864625	30.343341	3.50	0	3	13.07	-0.01	-4.00	-2.00
07:13:52.646796	619	59.864625	30.343341	3.50	0	3	13.11	-0.03	-4.00	-2.00
07:13:52.648040	620	59.864625	30.343341	3.50	0	3	13.11	-0.03	-4.00	-2.00
07:13:52.663179	618	59.864625	30.343341	3.50	0	3	13.09	-0.05	-4.00	-2.00
07:13:52.663812	619	59.864625	30.343341	3.50	0	3	13.09	-0.05	-4.00	-2.00
07:13:52.678415	618	59.864625	30.343341	3.50	0	3	13.18	-0.06	-4.00	-2.00
07:13:52.694740	620	59.864625	30.343341	3.50	0	3	13.23	-0.05	-4.00	-2.00
07:13:52.696429	618	59.864625	30.343341	3.50	0	3	13.23	-0.05	-4.00	-2.00
07:13:52.711122	620	59.864625	30.343341	3.50	0	3	13.19	-0.05	-4.00	-2.00
07:13:52.712672	619	59.864625	30.343341	3.50	0	3	13.19	-0.05	-4.00	-2.00
07:13:52.726166	621	59.864625	30.343341	3.50	0	3	13.19	-0.05	-4.00	-2.00
07:13:52.742665	619	59.864625	30.343341	3.50	0	3	13.23	-0.04	-4.00	-2.00
07:13:52.744109	622	59.864625	30.343341	3.50	0	3	13.23	-0.04	-4.00	-2.00
07:13:52.758962	619	59.864625	30.343341	3.50	0	3	13.28	-0.03	-4.00	-2.00
07:13:52.774140	621	59.864625	30.343341	3.50	0	3	13.22	-0.00	-4.00	-2.00
07:13:52.775487	619	59.864625	30.343341	3.50	0	3	13.22	-0.00	-4.00	-2.00
07:13:52.790527	620	59.864625	30.343341	3.50	0	3	13.24	0.01	-4.00	-2.00
07:13:52.791734	620	59.864625	30.343341	3.50	0	3	13.24	0.01	-4.00	-2.00
07:13:52.806796	621	59.864625	30.343341	3.50	0	3	13.24	0.04	-4.00	-2.00
07:13:52.823175	622	59.864625	30.343341	3.50	0	3	13.29	0.07	-4.00	-2.00
07:13:52.824477	622	59.864625	30.343341	3.50	0	3	13.29	0.07	-4.00	-2.00
07:13:52.838405	622	59.864625	30.343341	3.50	0	3	13.25	0.08	-3.00	-2.00
07:13:52.839702	623	59.864625	30.343341	3.50	0	3	13.25	0.08	-3.00	-2.00
07:13:52.854745	623	59.864625	30.343347	3.53	0	3	13.27	0.12	-3.00	-2.00
07:13:52.871157	624	59.864625	30.343347	3.53	0	3	13.21	0.13	-3.00	-2.00
07:13:52.872883	625	59.864625	30.343347	3.53	0	3	13.19	0.15	-3.00	-2.00
07:13:52.886172	624	59.864625	30.343347	3.53	0	3	13.07	0.17	-3.00	-2.00
07:13:52.902623	626	59.864625	30.343347	3.53	0	3	13.02	0.19	-3.00	-2.00
07:13:52.903531	624	59.864625	30.343347	3.53	0	3	13.02	0.19	-3.00	-2.00
07:13:52.919015	623	59.864625	30.343347	3.53	0	3	13.11	0.20	-3.00	-2.00
07:13:52.919790	622	59.864625	30.343347	3.53	0	3	13.11	0.20	-3.00	-2.00
07:13:52.934165	620	59.864625	30.343347	3.53	0	3	13.14	0.22	-3.00	-2.00
07:13:52.950524	619	59.864625	30.343347	3.53	0	3	13.14	0.21	-3.00	-2.00
07:13:52.952152	619	59.864625	30.343347	3.53	0	3	13.14	0.21	-3.00	-2.00
07:13:52.966797	619	59.864625	30.343347	3.53	0	3	13.06	0.22	-3.00	-2.00
07:13:52.968064	621	59.864625	30.343347	3.53	0	3	13.06	0.22	-3.00	-2.00
07:13:52.983167	622	59.864625	30.343347	3.53	0	3	13.12	0.22	-3.00	-2.00
07:13:52.998413	624	59.864625	30.343347	3.53	0	3	13.21	0.22	-3.00	-2.00
07:13:52.999767	623	59.864625	30.343347	3.53	0	3	13.21	0.22	-3.00	-2.00
07:13:53.014781	624	59.864625	30.343347	3.53	0	3	13.23	0.21	-3.00	-2.00
07:13:53.031142	622	59.864625	30.343347	3.53	0	3	13.21	0.21	-3.00	-2.00
07:13:53.032748	623	59.864625	30.343347	3.53	0	3	13.09	0.20	-3.00	-2.00
07:13:53.046166	621	59.864625	30.343347	3.53	0	3	13.21	0.19	-4.00	-2.00
07:13:53.047463	622	59.864625	30.343347	3.53	0	3	13.21	0.19	-4.00	-2.00
07:13:53.062656	621	59.864625	30.343347	3.53	0	3	13.12	0.16	-4.00	-2.00
07:13:53.079011	623	59.864625	30.343347	3.53	0	3	13.21	0.15	-4.00	-2.00
07:13:53.079862	622	59.864625	30.343347	3.53	0	3	13.21	0.15	-4.00	-2.00
07:13:53.094179	623	59.864625	30.343347	3.53	0	3	13.18	0.11	-4.00	-2.00
07:13:53.095624	622	59.864625	30.343347	3.53	0	3	13.18	0.11	-4.00	-2.00
07:13:53.110749	623	59.864625	30.343353	3.50	0	3	13.16	0.10	-4.00	-2.00
07:13:53.126889	622	59.864625	30.343353	3.50	0	3	13.13	0.06	-3.00	-2.00
07:13:53.128703	623	59.864625	30.343353	3.50	0	3	13.13	0.06	-3.00	-2.00
07:13:53.143246	621	59.864625	30.343353	3.50	0	3	13.08	0.03	-3.00	-2.00
07:13:53.158395	623	59.864625	30.343353	3.50	0	3	13.16	0.01	-3.00	-2.00
07:13:53.159492	622	59.864625	30.343353	3.50	0	3	13.16	0.01	-3.00	-2.00
07:13:53.174770	624	59.864625	30.343353	3.50	0	3	13.29	-0.02	-3.00	-2.00
07:13:53.176507	622	59.864625	30.343353	3.50	0	3	13.29	-0.02	-3.00	-2.00
07:13:53.191145	623	59.864625	30.343353	3.50	0	3	13.36	-0.03	-3.00	-2.00
07:13:53.206193	621	59.864625	30.343353	3.50	0	3	13.32	-0.05	-3.00	-2.00
07:13:53.207390	623	59.864625	30.343353	3.50	0	3	13.32	-0.05	-3.00	-2.00
07:13:53.222558	620	59.864625	30.343353	3.50	0	3	13.25	-0.06	-3.00	-2.00
07:13:53.223716	623	59.864625	30.343353	3.50	0	3	13.25	-0.06	-3.00	-2.00
07:13:53.238933	621	59.864625	30.343353	3.50	0	3	13.39	-0.07	-3.00	-2.00
07:13:53.254054	623	59.864625	30.343353	3.50	0	3	13.32	-0.07	-3.00	-2.00
07:13:53.255256	622	59.864625	30.343353	3.50	0	3	13.32	-0.07	-3.00	-2.00
07:13:53.270433	622	59.864625	30.343353	3.50	0	3	13.26	-0.07	-3.00	-2.00
07:13:53.286786	621	59.864625	30.343353	3.50	0	3	13.32	-0.06	-3.00	-2.00
07:13:53.288016	622	59.864625	30.343353	3.50	0	3	13.32	-0.06	-3.00	-2.00
07:13:53.303173	620	59.864625	30.343353	3.50	0	3	13.35	-0.05	-3.00	-3.00
07:13:53.304348	622	59.864625	30.343353	3.50	0	3	13.35	-0.05	-3.00	-3.00
07:13:53.318316	620	59.864625	30.343353	3.50	0	3	13.39	-0.04	-3.00	-3.00
07:13:53.334678	622	59.864625	30.343353	3.50	0	3	13.45	-0.02	-3.00	-3.00
07:13:53.335918	621	59.864625	30.343353	3.50	0	3	13.45	-0.02	-3.00	-3.00
07:13:53.351062	622	59.864625	30.343353	3.50	0	3	13.41	-0.01	-3.00	-3.00
07:13:53.352246	622	59.864625	30.343359	3.49	0	3	13.52	-0.01	-3.00	-3.00
07:13:53.366169	624	59.864625	30.343359	3.49	0	3	13.52	0.00	-3.00	-3.00
07:13:53.382563	623	59.864625	30.343359	3.49	0	3	13.40	0.02	-3.00	-3.00
07:13:53.383722	623	59.864625	30.343359	3.49	0	3	13.40	0.02	-3.00	-3.00
07:13:53.398929	622	59.864625	30.343359	3.49	0	3	13.40	0.03	-3.00	-3.00
07:13:53.414059	622	59.864625	30.343359	3.49	0	3	13.43	0.05	-3.00	-3.00
07:13:53.415263	620	59.864625	30.343359	3.49	0	3	13.43	0.05	-3.00	-3.00
07:13:53.430424	620	59.864625	30.343359	3.49	0	3	13.38	0.06	-3.00	-3.00
07:13:53.431617	619	59.864625	30.343359	3.49	0	3	13.38	0.06	-3.00	-3.00
07:13:53.446795	619	59.864625	30.343359	3.49	0	3	13.41	0.10	-3.00	-3.00
07:13:53.463168	618	59.864625	30.343359	3.49	0	3	13.53	0.12	-4.00	-3.00
07:13:53.464295	618	59.864625	30.343359	3.49	0	3	13.53	0.12	-4.00	-3.00
07:13:53.478294	618	59.864625	30.343359	3.49	0	3	13.53	0.14	-4.00	-3.00
07:13:53.479466	619	59.864625	30.343359	3.49	0	3	13.53	0.14	-4.00	-3.00
07:13:53.494665	620	59.864625	30.343359	3.49	0	3	13.64	0.15	-4.00	-3.00
07:13:53.511069	620	59.864625	30.343359	3.49	0	3	13.62	0.16	-5.00	-3.00
07:13:53.512296	622	59.864625	30.343359	3.49	0	3	13.63	0.16	-5.00	-3.00
07:13:53.526168	622	59.864625	30.343359	3.49	0	3	13.58	0.16	-5.00	-3.00
07:13:53.542556	622	59.864625	30.343359	3.49	0	3	13.52	0.16	-5.00	-3.00
07:13:53.543727	622	59.864625	30.343359	3.49	0	3	13.52	0.16	-5.00	-3.00
07:13:53.558922	621	59.864625	30.343359	3.49	0	3	13.51	0.15	-5.00	-3.00
07:13:53.560049	620	59.864625	30.343359	3.49	0	3	13.51	0.15	-5.00	-3.00
07:13:53.574040	621	59.864625	30.343359	3.49	0	3	13.44	0.14	-5.00	-3.00
07:13:53.590426	619	59.864625	30.343359	3.49	0	3	13.43	0.14	-5.00	-3.00
07:13:53.591623	619	59.864625	30.343359	3.49	0	3	13.43	0.14	-5.00	-3.00
07:13:53.606790	617	59.864625	30.343364	3.44	0	3	13.30	0.13	-5.00	-3.00
07:13:53.607891	618	59.864625	30.343364	3.44	0	3	13.30	0.13	-5.00	-3.00
07:13:53.623159	618	59.864625	30.343364	3.44	0	3	13.35	0.11	-5.00	-3.00
07:13:53.638301	619	59.864625	30.343364	3.44	0	3	13.33	0.10	-5.00	-3.00
07:13:53.639498	618	59.864625	30.343364	3.44	0	3	13.33	0.10	-5.00	-3.00
07:13:53.654676	619	59.864625	30.343364	3.44	0	3	13.28	0.08	-5.00	-3.00
07:13:53.656357	619	59.864625	30.343364	3.44	0	3	13.28	0.08	-5.00	-3.00
07:13:53.671068	622	59.864625	30.343364	3.44	0	3	13.20	0.07	-5.00	-3.00
07:13:53.686167	619	59.864625	30.343364	3.44	0	3	13.13	0.05	-5.00	-3.00
07:13:53.687344	621	59.864625	30.343364	3.44	0	3	13.13	0.05	-5.00	-3.00
07:13:53.702566	617	59.864625	30.343364	3.44	0	3	12.97	0.06	-5.00	-2.00
07:13:53.718927	621	59.864625	30.343364	3.44	0	3	12.95	0.05	-5.00	-2.00
07:13:53.720103	618	59.864625	30.343364	3.44	0	3	12.95	0.05	-5.00	-2.00
07:13:53.734048	621	59.864625	30.343364	3.44	0	3	12.93	0.03	-5.00	-2.00
07:13:53.735216	619	59.864625	30.343364	3.44	0	3	12.93	0.03	-5.00	-2.00
07:13:53.750426	622	59.864625	30.343364	3.44	0	3	12.96	0.03	-5.00	-2.00
07:13:53.766799	618	59.864625	30.343364	3.44	0	3	13.01	0.02	-5.00	-2.00
07:13:53.767939	622	59.864625	30.343364	3.44	0	3	13.01	0.02	-5.00	-2.00
07:13:53.783167	618	59.864625	30.343364	3.44	0	3	12.92	0.02	-5.00	-2.00
07:13:53.784347	622	59.864625	30.343364	3.44	0	3	12.92	0.02	-5.00	-2.00
07:13:53.798315	618	59.864625	30.343364	3.44	0	3	12.92	0.02	-5.00	-2.00
07:13:53.814670	621	59.864625	30.343364	3.44	0	3	13.04	0.02	-5.00	-2.00
07:13:53.815958	618	59.864625	30.343364	3.44	0	3	13.04	0.02	-5.00	-2.00
07:13:53.831049	620	59.864625	30.343364	3.44	0	3	13.02	0.02	-5.00	-2.00
07:13:53.846169	618	59.864625	30.343364	3.44	0	3	13.00	0.02	-4.00	-2.00
07:13:53.847344	621	59.864625	30.343364	3.44	0	3	13.00	0.02	-4.00	-2.00
07:13:53.862555	618	59.864625	30.343369	3.43	0	3	13.12	0.03	-4.00	-2.00
07:13:53.863701	622	59.864625	30.343369	3.43	0	3	13.12	0.03	-4.00	-2.00
07:13:53.878925	620	59.864625	30.343369	3.43	0	3	13.11	0.04	-4.00	-2.00
07:13:53.894048	622	59.864625	30.343369	3.43	0	3	13.11	0.05	-4.00	-2.00
07:13:53.895210	621	59.864625	30.343369	3.43	0	3	13.11	0.05	-4.00	-2.00
07:13:53.910526	622	59.864625	30.343369	3.43	0	3	13.07	0.06	-4.00	-2.00
07:13:53.912084	620	59.864625	30.343369	3.43	0	3	13.07	0.06	-4.00	-2.00
07:13:53.926875	621	59.864625	30.343369	3.43	0	3	13.07	0.08	-4.00	-2.00
07:13:53.943273	619	59.864625	30.343369	3.43	0	3	13.05	0.07	-4.00	-2.00
07:13:53.945015	619	59.864625	30.343369	3.43	0	3	13.05	0.07	-4.00	-2.00
07:13:53.958387	617	59.864625	30.343369	3.43	0	3	13.10	0.08	-4.00	-1.00
07:13:53.974762	620	59.864625	30.343369	3.43	0	3	13.15	0.11	-4.00	-1.00
07:13:53.976465	619	59.864625	30.343369	3.43	0	3	13.15	0.11	-4.00	-1.00
07:13:53.991135	620	59.864625	30.343369	3.43	0	3	13.21	0.12	-4.00	-1.00
07:13:53.992748	620	59.864625	30.343369	3.43	0	3	13.23	0.13	-4.00	-1.00
07:13:54.006183	621	59.864625	30.343369	3.43	0	3	13.23	0.14	-4.00	-1.00
07:13:54.022560	620	59.864625	30.343369	3.43	0	3	13.22	0.16	-4.00	-1.00
07:13:54.023709	619	59.864625	30.343369	3.43	0	3	13.22	0.16	-4.00	-1.00
07:13:54.038942	617	59.864625	30.343369	3.43	0	3	13.31	0.17	-4.00	-1.00
07:13:54.040085	618	59.864625	30.343369	3.43	0	3	13.31	0.17	-4.00	-1.00
07:13:54.054045	618	59.864625	30.343369	3.43	0	3	13.23	0.18	-4.00	-1.00
07:13:54.070441	619	59.864625	30.343369	3.43	0	3	13.22	0.18	-4.00	-1.00
07:13:54.071661	619	59.864625	30.343369	3.43	0	3	13.22	0.18	-4.00	-1.00
07:13:54.086790	620	59.864625	30.343369	3.43	0	3	13.20	0.19	-4.00	-1.00
07:13:54.103163	622	59.864625	30.343374	3.43	0	3	13.13	0.19	-5.00	-1.00
07:13:54.104347	620	59.864625	30.343374	3.43	0	3	13.13	0.19	-5.00	-1.00
07:13:54.118313	620	59.864625	30.343374	3.43	0	3	13.19	0.19	-5.00	-1.00
07:13:54.119480	619	59.864625	30.343374	3.43	0	3	13.19	0.19	-5.00	-1.00
